PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11697,FLL,11298,DFW,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11697,FLL,11618,EWR,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11697,FLL,14122,PIT,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11726,FOE,10185,AEX,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11726,FOE,12007,GTR,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,10540,BED,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,11995,GSO,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,14492,RDU,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,FRG,15304,TPA,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11775,FSD,11898,GFK,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11789,FTW,14683,SAT,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11834,FYV,10216,AHN,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11884,GEG,14057,PDX,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11953,GNV,12339,IND,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11953,GNV,15412,TYS,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11982,GRK,10713,BOI,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10172,ADW,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10185,AEX,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10792,BUF,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,10792,BUF,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11066,CMH,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11067,CMI,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11193,CVG,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11193,CVG,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11193,CVG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11267,DAY,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11292,DEN,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,11540,ELP,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,12264,IAD,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,12896,LBB,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,13851,OKC,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,14107,PHX,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,14122,PIT,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,14122,PIT,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,14576,ROC,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,14683,SAT,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,14683,SAT,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,GSO,15376,TUS,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11996,GSP,10155,ACT,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11996,GSP,10868,CAE,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12007,GTR,14683,SAT,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12007,GTR,15074,SWO,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,13256,MFE,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12191,HOU,14683,SAT,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,HPN,12339,IND,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,HPN,12339,IND,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,HPN,14122,PIT,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,11193,CVG,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,10781,BTR,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,10868,CAE,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,11066,CMH,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,11995,GSO,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,13232,MDW,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,14730,SDF,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12264,IAD,15919,XNA,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,11003,CID,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,11267,DAY,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,13232,MDW,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12339,IND,15153,TCL,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12544,USA,11193,CVG,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12884,LAN,10529,BDL,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12884,LAN,14307,PVD,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12884,LAN,14711,SCE,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,LAS,12264,IAD,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,10693,BNA,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,11193,CVG,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,11193,CVG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,13930,ORD,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,14122,PIT,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,14570,RNO,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,14570,RNO,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,14570,RNO,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,LAX,15376,TUS,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,10599,BHM,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,10781,BTR,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,11049,CLL,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,13244,MEM,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,15074,SWO,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,15412,TYS,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12896,LBB,15412,TYS,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12965,LGU,11884,GEG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,11193,CVG,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13105,LUK,11003,CID,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13105,LUK,11027,CKB,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13105,LUK,11066,CMH,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13105,LUK,15919,XNA,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13204,MCO,10781,BTR,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,10216,AHN,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,11067,CMI,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,11618,EWR,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,13105,LUK,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,MDW,13871,OMA,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13241,MEI,13851,OKC,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,10194,AFW,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,11027,CKB,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,11066,CMH,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,11193,CVG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,11775,FSD,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,12197,HPN,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,MEM,15919,XNA,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13256,MFE,13587,MZJ,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,11995,GSO,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,14843,SJU,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,14843,SJU,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,15919,XNA,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13341,MKC,10423,AUS,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13341,MKC,11049,CLL,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13341,MKC,13244,MEM,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13341,MKC,13791,NZY,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13341,MKC,16091,YIP,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,10185,AEX,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,10693,BNA,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,11193,CVG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,11995,GSO,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13342,MKE,13487,MSP,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13360,MLB,10185,AEX,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13360,MLB,14683,SAT,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13459,MQT,10185,AEX,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13461,MQY,14683,SAT,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,10257,ALB,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13485,MSN,10683,BMG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,10540,BED,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,11193,CVG,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,13341,MKC,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,MSP,14831,SJC,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13495,MSY,10781,BTR,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13495,MSY,13204,MCO,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13791,NZY,11049,CLL,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,11003,CID,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,11726,FOE,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,12896,LBB,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,13891,ONT,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13851,OKC,15412,TYS,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,10185,AEX,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,10469,AZO,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,10615,BIF,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,10990,CHO,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,11193,CVG,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,OMA,11193,CVG,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13891,ONT,13303,MIA,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,10540,BED,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,10540,BED,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,11764,FRG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,11995,GSO,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,12884,LAN,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,13342,MKE,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,15376,TUS,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13931,ORF,14307,PVD,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,11067,CMI,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,11193,CVG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,12884,LAN,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14100,PHL,15153,TCL,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,10559,BFI,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,11066,CMH,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,11697,FLL,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,14570,RNO,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,14570,RNO,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14108,PIA,10185,AEX,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,10529,BDL,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,10540,BED,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,10693,BNA,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,10792,BUF,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11066,CMH,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11267,DAY,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,11618,EWR,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,14100,PHL,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,14492,RDU,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,15016,STL,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,PIT,15249,TLH,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14307,PVD,11003,CID,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,10540,BED,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,10559,BFI,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,10693,BNA,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,10693,BNA,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11027,CKB,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11066,CMH,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11259,DAL,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11292,DEN,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11697,FLL,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11764,FRG,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11764,FRG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11995,GSO,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,11995,GSO,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,12348,INT,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,14100,PHL,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,RDU,16091,YIP,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,10693,BNA,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,11067,CMI,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,11193,CVG,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,11193,CVG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,11433,DTW,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,11618,EWR,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,11995,GSO,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,13029,LNK,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,13342,MKE,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,14100,PHL,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,14711,SCE,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14524,RIC,14711,SCE,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,12892,LAX,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,12892,LAX,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,14107,PHX,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14570,RNO,14107,PHX,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14574,ROA,11193,CVG,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14576,ROC,10529,BDL,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14576,ROC,10529,BDL,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14576,ROC,10529,BDL,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14576,ROC,11193,CVG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,11193,CVG,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,11193,CVG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,12892,LAX,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,15376,TUS,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,15376,TUS,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,SAN,15376,TUS,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10155,ACT,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10423,AUS,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10423,AUS,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,10693,BNA,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,11193,CVG,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,11193,CVG,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,11259,DAL,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,11433,DTW,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,11433,DTW,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,11697,FLL,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,11719,FNL,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,11995,GSO,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,11995,GSO,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,13204,MCO,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,13930,ORD,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,14574,ROA,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,14853,SKF,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,15376,TUS,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,15376,TUS,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,SAT,15412,TYS,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14696,SBN,15153,TCL,1
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14711,SCE,10990,CHO,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14711,SCE,11618,EWR,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14711,SCE,12264,IAD,3
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14711,SCE,13485,MSN,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14711,SCE,14100,PHL,2
0.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14711,SCE,14524,RIC,1
